Location,Full Date,Month,Year,Oil,Gas,Misc,Total,,,,,,,,,,,,,,
Haynesville,8/11/2017,August,2017,2,43,0,45,,,,,,,,,,,,,,
Haynesville,8/18/2017,August,2017,2,43,0,45,,,,,,,,,,,,,,
Haynesville,8/25/2017,August,2017,2,44,0,46,,,,,,,,,,,,,,
Haynesville,9/1/2017,September,2017,1,43,0,44,,,,,,,,,,,,,,
Haynesville,9/8/2017,September,2017,1,45,0,46,,,,,,,,,,,,,,
Haynesville,9/15/2017,September,2017,2,44,0,46,,,,,,,,,,,,,,
Haynesville,9/22/2017,September,2017,2,43,0,45,,,,,,,,,,,,,,
Haynesville,9/29/2017,September,2017,2,42,0,44,,,,,,,,,,,,,,
Haynesville,10/6/2017,October,2017,2,42,0,44,,,,,,,,,,,,,,
Haynesville,10/13/2017,October,2017,2,42,0,44,,,,,,,,,,,,,,
Haynesville,10/20/2017,October,2017,2,39,0,41,,,,,,,,,,,,,,
Haynesville,10/27/2017,October,2017,2,39,0,41,,,,,,,,,,,,,,
Haynesville,11/3/2017,November,2017,0,38,0,38,,,,,,,,,,,,,,
Haynesville,11/10/2017,November,2017,0,38,0,38,,,,,,,,,,,,,,
Haynesville,11/17/2017,November,2017,0,40,0,40,,,,,,,,,,,,,,
Haynesville,11/22/2017,November,2017,0,40,0,40,,,,,,,,,,,,,,
Haynesville,12/1/2017,December,2017,0,43,0,43,,,,,,,,,,,,,,
Haynesville,12/8/2017,December,2017,1,45,0,46,,,,,,,,,,,,,,
Haynesville,12/15/2017,December,2017,1,46,0,47,,,,,,,,,,,,,,
Haynesville,12/22/2017,December,2017,1,46,0,47,,,,,,,,,,,,,,
Haynesville,12/29/2017,December,2017,1,45,0,46,,,,,,,,,,,,,,
Haynesville,1/5/2018,January,2018,1,44,0,45,,,,,,,,,,,,,,
Haynesville,1/12/2018,January,2018,1,45,0,46,,,,,,,,,,,,,,
Haynesville,1/19/2018,January,2018,0,46,0,46,,,,,,,,,,,,,,
Haynesville,1/26/2018,January,2018,0,45,0,45,,,,,,,,,,,,,,
Haynesville,2/2/2018,February,2018,1,46,0,47,,,,,,,,,,,,,,
Haynesville,2/9/2018,February,2018,1,49,0,50,,,,,,,,,,,,,,
Haynesville,2/16/2018,February,2018,1,49,0,50,,,,,,,,,,,,,,
Haynesville,2/23/2018,February,2018,1,50,0,51,,,,,,,,,,,,,,
Haynesville,3/2/2018,March,2018,1,50,0,51,,,,,,,,,,,,,,
Haynesville,3/9/2018,March,2018,1,50,0,51,,,,,,,,,,,,,,
Haynesville,3/16/2018,March,2018,1,51,0,52,,,,,,,,,,,,,,
Haynesville,3/23/2018,March,2018,1,51,0,52,,,,,,,,,,,,,,
Haynesville,3/29/2018,March,2018,1,51,0,52,,,,,,,,,,,,,,
Haynesville,4/6/2018,April,2018,1,51,0,52,,,,,,,,,,,,,,
Haynesville,4/13/2018,April,2018,1,51,0,52,,,,,,,,,,,,,,
Haynesville,4/20/2018,April,2018,1,51,0,52,,,,,,,,,,,,,,
Haynesville,4/27/2018,April,2018,1,52,0,53,,,,,,,,,,,,,,
Haynesville,5/4/2018,May,2018,0,54,0,54,,,,,,,,,,,,,,
Haynesville,5/11/2018,May,2018,0,54,0,54,,,,,,,,,,,,,,
Haynesville,5/18/2018,May,2018,0,54,0,54,,,,,,,,,,,,,,
Haynesville,5/25/2018,May,2018,1,53,0,54,,,,,,,,,,,,,,
Haynesville,6/1/2018,June,2018,1,53,0,54,,,,,,,,,,,,,,
Haynesville,6/8/2018,June,2018,1,53,0,54,,,,,,,,,,,,,,
Haynesville,6/15/2018,June,2018,1,53,0,54,,,,,,,,,,,,,,
Haynesville,6/22/2018,June,2018,1,52,0,53,,,,,,,,,,,,,,
Haynesville,6/29/2018,June,2018,1,49,0,50,,,,,,,,,,,,,,
Haynesville,7/6/2018,July,2018,1,48,0,49,,,,,,,,,,,,,,
Haynesville,7/13/2018,July,2018,1,48,0,49,,,,,,,,,,,,,,
Haynesville,7/20/2018,July,2018,1,48,0,49,,,,,,,,,,,,,,
Haynesville,7/27/2018,July,2018,1,47,0,48,,,,,,,,,,,,,,
Haynesville,8/3/2018,August,2018,1,47,0,48,,,,,,,,,,,,,,
Haynesville,8/10/2018,August,2018,0,49,0,49,,,,,,,,,,,,,,
Haynesville,8/17/2018,August,2018,0,48,0,48,,,,,,,,,,,,,,
Haynesville,8/24/2018,August,2018,0,49,0,49,,,,,,,,,,,,,,
Haynesville,8/31/2018,August,2018,0,49,0,49,,,,,,,,,,,,,,
Haynesville,9/7/2018,September,2018,0,48,0,48,,,,,,,,,,,,,,
Haynesville,9/14/2018,September,2018,0,48,0,48,,,,,,,,,,,,,,
Haynesville,9/21/2018,September,2018,0,48,0,48,,,,,,,,,,,,,,
Haynesville,9/28/2018,September,2018,0,50,0,50,,,,,,,,,,,,,,
Haynesville,10/5/2018,October,2018,0,50,0,50,,,,,,,,,,,,,,
Haynesville,10/12/2018,October,2018,0,50,0,50,,,,,,,,,,,,,,
Haynesville,10/19/2018,October,2018,0,50,0,50,,,,,,,,,,,,,,
Haynesville,10/26/2018,October,2018,0,51,0,51,,,,,,,,,,,,,,
Haynesville,11/2/2018,November,2018,0,51,0,51,,,,,,,,,,,,,,
Haynesville,11/9/2018,November,2018,0,51,0,51,,,,,,,,,,,,,,
Haynesville,11/16/2018,November,2018,0,51,0,51,,,,,,,,,,,,,,
Haynesville,11/21/2018,November,2018,0,51,0,51,,,,,,,,,,,,,,
Haynesville,11/30/2018,November,2018,0,52,0,52,,,,,,,,,,,,,,
Haynesville,12/7/2018,December,2018,0,51,0,51,,,,,,,,,,,,,,
Haynesville,12/14/2018,December,2018,0,50,0,50,,,,,,,,,,,,,,
Haynesville,12/21/2018,December,2018,0,51,0,51,,,,,,,,,,,,,,
Haynesville,12/28/2018,December,2018,0,52,0,52,,,,,,,,,,,,,,
Haynesville,1/4/2019,January,2019,0,52,0,52,,,,,,,,,,,,,,
Haynesville,1/11/2019,January,2019,0,53,0,53,,,,,,,,,,,,,,
Haynesville,1/18/2019,January,2019,0,54,0,54,,,,,,,,,,,,,,
Haynesville,1/25/2019,January,2019,0,54,0,54,,,,,,,,,,,,,,
Haynesville,2/1/2019,February,2019,0,54,0,54,,,,,,,,,,,,,,
Haynesville,2/8/2019,February,2019,0,54,0,54,,,,,,,,,,,,,,
Haynesville,2/15/2019,February,2019,0,56,0,56,,,,,,,,,,,,,,
Haynesville,2/22/2019,February,2019,0,57,0,57,,,,,,,,,,,,,,
Haynesville,3/1/2019,March,2019,0,58,0,58,,,,,,,,,,,,,,
Haynesville,3/8/2019,March,2019,0,58,0,58,,,,,,,,,,,,,,
Haynesville,3/15/2019,March,2019,0,58,0,58,,,,,,,,,,,,,,
Haynesville,3/22/2019,March,2019,0,57,0,57,,,,,,,,,,,,,,
Haynesville,3/29/2019,March,2019,0,57,0,57,,,,,,,,,,,,,,
Haynesville,4/5/2019,April,2019,0,58,0,58,,,,,,,,,,,,,,
Haynesville,4/12/2019,April,2019,0,56,0,56,,,,,,,,,,,,,,
Haynesville,4/18/2019,April,2019,0,54,0,54,,,,,,,,,,,,,,
Haynesville,4/26/2019,April,2019,0,54,0,54,,,,,,,,,,,,,,
Haynesville,5/3/2019,May,2019,0,52,0,52,,,,,,,,,,,,,,
Haynesville,5/10/2019,May,2019,0,52,0,52,,,,,,,,,,,,,,
Haynesville,5/17/2019,May,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,5/24/2019,May,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,5/31/2019,May,2019,0,51,0,51,,,,,,,,,,,,,,
Haynesville,6/7/2019,June,2019,0,53,0,53,,,,,,,,,,,,,,
Haynesville,6/14/2019,June,2019,0,53,0,53,,,,,,,,,,,,,,
Haynesville,6/21/2019,June,2019,0,53,0,53,,,,,,,,,,,,,,
Haynesville,6/28/2019,June,2019,0,53,0,53,,,,,,,,,,,,,,
Haynesville,7/3/2019,July,2019,0,51,0,51,,,,,,,,,,,,,,
Haynesville,7/12/2019,July,2019,0,52,0,52,,,,,,,,,,,,,,
Haynesville,7/19/2019,July,2019,0,51,0,51,,,,,,,,,,,,,,
Haynesville,7/26/2019,July,2019,0,51,0,51,,,,,,,,,,,,,,
Haynesville,8/2/2019,August,2019,0,52,0,52,,,,,,,,,,,,,,
Haynesville,8/9/2019,August,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,8/16/2019,August,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,8/23/2019,August,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,8/30/2019,August,2019,0,49,0,49,,,,,,,,,,,,,,
Haynesville,9/6/2019,September,2019,0,49,0,49,,,,,,,,,,,,,,
Haynesville,9/13/2019,September,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,9/20/2019,September,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,9/27/2019,September,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,10/4/2019,October,2019,1,49,0,50,,,,,,,,,,,,,,
Haynesville,10/11/2019,October,2019,1,51,0,52,,,,,,,,,,,,,,
Haynesville,10/18/2019,October,2019,1,51,0,52,,,,,,,,,,,,,,
Haynesville,10/25/2019,October,2019,1,51,0,52,,,,,,,,,,,,,,
Haynesville,11/1/2019,November,2019,1,50,0,51,,,,,,,,,,,,,,
Haynesville,11/8/2019,November,2019,0,51,0,51,,,,,,,,,,,,,,
Haynesville,11/15/2019,November,2019,0,51,0,51,,,,,,,,,,,,,,
Haynesville,11/22/2019,November,2019,0,53,0,53,,,,,,,,,,,,,,
Haynesville,11/27/2019,November,2019,0,53,0,53,,,,,,,,,,,,,,
Haynesville,12/6/2019,December,2019,0,51,0,51,,,,,,,,,,,,,,
Haynesville,12/13/2019,December,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,12/20/2019,December,2019,0,50,0,50,,,,,,,,,,,,,,
Haynesville,12/27/2019,December,2019,0,49,0,49,,,,,,,,,,,,,,
Haynesville,1/3/2020,January,2020,0,49,0,49,,,,,,,,,,,,,,
Haynesville,1/10/2020,January,2020,0,45,0,45,,,,,,,,,,,,,,
Haynesville,1/17/2020,January,2020,0,45,0,45,,,,,,,,,,,,,,
Haynesville,1/24/2020,January,2020,0,43,0,43,,,,,,,,,,,,,,
Haynesville,1/31/2020,January,2020,0,41,0,41,,,,,,,,,,,,,,
Haynesville,2/7/2020,February,2020,0,41,0,41,,,,,,,,,,,,,,
Haynesville,2/14/2020,February,2020,0,41,0,41,,,,,,,,,,,,,,
Haynesville,2/21/2020,February,2020,0,42,0,42,,,,,,,,,,,,,,
Haynesville,2/28/2020,February,2020,0,43,0,43,,,,,,,,,,,,,,
Haynesville,3/6/2020,March,2020,0,43,0,43,,,,,,,,,,,,,,
Haynesville,3/13/2020,March,2020,0,43,0,43,,,,,,,,,,,,,,
Haynesville,3/20/2020,March,2020,0,43,0,43,,,,,,,,,,,,,,
Haynesville,3/27/2020,March,2020,0,40,0,40,,,,,,,,,,,,,,
Haynesville,4/3/2020,April,2020,0,39,0,39,,,,,,,,,,,,,,
Haynesville,4/9/2020,April,2020,0,38,0,38,,,,,,,,,,,,,,
Haynesville,4/17/2020,April,2020,0,35,0,35,,,,,,,,,,,,,,
Haynesville,4/24/2020,April,2020,0,34,0,34,,,,,,,,,,,,,,
Haynesville,5/1/2020,May,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,5/8/2020,May,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,5/15/2020,May,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,5/22/2020,May,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,5/29/2020,May,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,6/5/2020,June,2020,0,31,0,31,,,,,,,,,,,,,,
Haynesville,6/12/2020,June,2020,0,33,0,33,,,,,,,,,,,,,,
Haynesville,6/19/2020,June,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,6/26/2020,June,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,7/2/2020,July,2020,0,33,0,33,,,,,,,,,,,,,,
Haynesville,7/10/2020,July,2020,0,33,0,33,,,,,,,,,,,,,,
Haynesville,7/17/2020,July,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,7/24/2020,July,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,7/31/2020,July,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,8/7/2020,August,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,8/14/2020,August,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,8/21/2020,August,2020,0,32,0,32,,,,,,,,,,,,,,
Haynesville,8/28/2020,August,2020,0,35,0,35,,,,,,,,,,,,,,
Haynesville,9/4/2020,September,2020,0,36,0,36,,,,,,,,,,,,,,
Haynesville,9/11/2020,September,2020,0,35,0,35,,,,,,,,,,,,,,
Haynesville,9/18/2020,September,2020,0,36,0,36,,,,,,,,,,,,,,
Haynesville,9/25/2020,September,2020,0,36,0,36,,,,,,,,,,,,,,
Haynesville,10/2/2020,October,2020,0,36,0,36,,,,,,,,,,,,,,
Haynesville,10/9/2020,October,2020,0,36,0,36,,,,,,,,,,,,,,
Haynesville,10/16/2020,October,2020,0,37,0,37,,,,,,,,,,,,,,
Haynesville,10/23/2020,October,2020,0,37,0,37,,,,,,,,,,,,,,
Haynesville,10/30/2020,October,2020,0,37,0,37,,,,,,,,,,,,,,
Haynesville,11/6/2020,November,2020,0,37,0,37,,,,,,,,,,,,,,
Haynesville,11/13/2020,November,2020,0,37,0,37,,,,,,,,,,,,,,
Haynesville,11/20/2020,November,2020,0,40,0,40,,,,,,,,,,,,,,
Haynesville,11/25/2020,November,2020,0,40,0,40,,,,,,,,,,,,,,
Haynesville,12/4/2020,December,2020,0,40,0,40,,,,,,,,,,,,,,
Haynesville,12/11/2020,December,2020,0,40,0,40,,,,,,,,,,,,,,
Haynesville,12/18/2020,December,2020,0,40,0,40,,,,,,,,,,,,,,
Haynesville,12/23/2020,December,2020,0,43,0,43,,,,,,,,,,,,,,
Haynesville,12/31/2020,December,2020,0,43,0,43,,,,,,,,,,,,,,
Haynesville,1/8/2021,January,2021,1,42,0,43,,,,,,,,,,,,,,
Haynesville,1/15/2021,January,2021,1,43,0,44,,,,,,,,,,,,,,
Haynesville,1/22/2021,January,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,1/29/2021,January,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,2/5/2021,February,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,2/12/2021,February,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,2/19/2021,February,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,2/26/2021,February,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,3/5/2021,March,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,3/12/2021,March,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,3/19/2021,March,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,3/26/2021,March,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,4/1/2021,April,2021,1,43,0,44,,,,,,,,,,,,,,
Haynesville,4/9/2021,April,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,4/16/2021,April,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,4/23/2021,April,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,4/30/2021,April,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,5/7/2021,May,2021,1,48,0,49,,,,,,,,,,,,,,
Haynesville,5/14/2021,May,2021,1,47,0,48,,,,,,,,,,,,,,
Haynesville,5/21/2021,May,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,5/28/2021,May,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,6/4/2021,June,2021,1,47,0,48,,,,,,,,,,,,,,
Haynesville,6/11/2021,June,2021,1,48,0,49,,,,,,,,,,,,,,
Haynesville,6/18/2021,June,2021,1,48,0,49,,,,,,,,,,,,,,
Haynesville,6/25/2021,June,2021,0,49,0,49,,,,,,,,,,,,,,
Haynesville,7/2/2021,July,2021,0,49,0,49,,,,,,,,,,,,,,
Haynesville,7/9/2021,July,2021,0,49,0,49,,,,,,,,,,,,,,
Haynesville,7/16/2021,July,2021,0,49,0,49,,,,,,,,,,,,,,
Haynesville,7/23/2021,July,2021,0,48,0,48,,,,,,,,,,,,,,
Haynesville,7/30/2021,July,2021,0,47,0,47,,,,,,,,,,,,,,
Haynesville,8/6/2021,August,2021,0,47,0,47,,,,,,,,,,,,,,
Haynesville,8/13/2021,August,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,8/20/2021,August,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,8/27/2021,August,2021,1,44,0,45,,,,,,,,,,,,,,
Haynesville,9/3/2021,September,2021,1,47,0,48,,,,,,,,,,,,,,
Haynesville,9/10/2021,September,2021,1,47,0,48,,,,,,,,,,,,,,
Haynesville,9/17/2021,September,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,9/24/2021,September,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,10/1/2021,October,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,10/8/2021,October,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,10/15/2021,October,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,10/22/2021,October,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,10/29/2021,October,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,11/5/2021,November,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,11/12/2021,November,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,11/19/2021,November,2021,1,46,0,47,,,,,,,,,,,,,,
Haynesville,11/24/2021,November,2021,2,44,0,46,,,,,,,,,,,,,,
Haynesville,12/3/2021,December,2021,2,44,0,46,,,,,,,,,,,,,,
Haynesville,12/10/2021,December,2021,1,45,0,46,,,,,,,,,,,,,,
Haynesville,12/17/2021,December,2021,2,45,0,47,,,,,,,,,,,,,,
Haynesville,12/23/2021,December,2021,2,46,0,48,,,,,,,,,,,,,,
Haynesville,12/31/2021,December,2021,2,47,0,49,,,,,,,,,,,,,,
Haynesville,1/7/2022,January,2022,2,47,0,49,,,,,,,,,,,,,,
Haynesville,1/14/2022,January,2022,4,48,0,52,,,,,,,,,,,,,,
Haynesville,1/21/2022,January,2022,4,49,0,53,,,,,,,,,,,,,,
Haynesville,1/28/2022,January,2022,4,50,0,54,,,,,,,,,,,,,,
Haynesville,2/4/2022,February,2022,4,50,0,54,,,,,,,,,,,,,,
Haynesville,2/11/2022,February,2022,4,50,0,54,,,,,,,,,,,,,,
Haynesville,2/18/2022,February,2022,3,55,0,58,,,,,,,,,,,,,,
Haynesville,2/25/2022,February,2022,3,58,0,61,,,,,,,,,,,,,,
Haynesville,3/4/2022,March,2022,2,61,0,63,,,,,,,,,,,,,,
Haynesville,3/11/2022,March,2022,2,63,0,65,,,,,,,,,,,,,,
Haynesville,3/18/2022,March,2022,2,64,0,66,,,,,,,,,,,,,,
Haynesville,3/25/2022,March,2022,3,64,0,67,,,,,,,,,,,,,,
Haynesville,4/1/2022,April,2022,3,63,0,66,,,,,,,,,,,,,,
Haynesville,4/8/2022,April,2022,3,64,0,67,,,,,,,,,,,,,,
Haynesville,4/14/2022,April,2022,2,65,0,67,,,,,,,,,,,,,,
Haynesville,4/22/2022,April,2022,2,65,0,67,,,,,,,,,,,,,,
Haynesville,4/29/2022,April,2022,2,65,0,67,,,,,,,,,,,,,,
Haynesville,5/6/2022,May,2022,2,66,0,68,,,,,,,,,,,,,,
Haynesville,5/13/2022,May,2022,2,66,0,68,,,,,,,,,,,,,,
Haynesville,5/20/2022,May,2022,3,67,0,70,,,,,,,,,,,,,,
Haynesville,5/27/2022,May,2022,2,67,0,69,,,,,,,,,,,,,,
Haynesville,6/3/2022,June,2022,2,66,0,68,,,,,,,,,,,,,,
Haynesville,6/10/2022,June,2022,1,67,0,68,,,,,,,,,,,,,,
Haynesville,6/17/2022,June,2022,1,68,0,69,,,,,,,,,,,,,,
Haynesville,6/24/2022,June,2022,1,68,0,69,,,,,,,,,,,,,,
Marcellus,2/4/2011,February,2011,0,126,0,126,,,,,,,,,,,,,,
Marcellus,2/11/2011,February,2011,0,125,0,125,,,,,,,,,,,,,,
Marcellus,2/18/2011,February,2011,0,127,0,127,,,,,,,,,,,,,,
Marcellus,2/25/2011,February,2011,0,127,0,127,,,,,,,,,,,,,,
Marcellus,3/4/2011,March,2011,0,117,0,117,,,,,,,,,,,,,,
Marcellus,3/11/2011,March,2011,0,118,0,118,,,,,,,,,,,,,,
Marcellus,3/18/2011,March,2011,0,118,0,118,,,,,,,,,,,,,,
Marcellus,3/25/2011,March,2011,0,118,1,118,,,,,,,,,,,,,,
Marcellus,4/1/2011,April,2011,0,118,1,118,,,,,,,,,,,,,,
Marcellus,4/8/2011,April,2011,0,120,1,120,,,,,,,,,,,,,,
Marcellus,4/15/2011,April,2011,0,114,1,114,,,,,,,,,,,,,,
Marcellus,4/22/2011,April,2011,0,116,1,116,,,,,,,,,,,,,,
Marcellus,4/29/2011,April,2011,0,121,1,121,,,,,,,,,,,,,,
Marcellus,5/6/2011,May,2011,0,123,1,123,,,,,,,,,,,,,,
Marcellus,5/13/2011,May,2011,0,122,1,122,,,,,,,,,,,,,,
Marcellus,5/20/2011,May,2011,0,125,1,125,,,,,,,,,,,,,,
Marcellus,5/27/2011,May,2011,0,125,1,125,,,,,,,,,,,,,,
Marcellus,6/3/2011,June,2011,0,125,1,125,,,,,,,,,,,,,,
Marcellus,6/10/2011,June,2011,0,128,1,128,,,,,,,,,,,,,,
Marcellus,6/17/2011,June,2011,0,127,0,127,,,,,,,,,,,,,,
Marcellus,6/24/2011,June,2011,0,130,0,130,,,,,,,,,,,,,,
Marcellus,7/1/2011,July,2011,0,133,0,133,,,,,,,,,,,,,,
Marcellus,7/8/2011,July,2011,0,132,0,132,,,,,,,,,,,,,,
Marcellus,7/15/2011,July,2011,0,132,0,132,,,,,,,,,,,,,,
Marcellus,7/22/2011,July,2011,0,134,0,134,,,,,,,,,,,,,,
Marcellus,7/29/2011,July,2011,0,131,0,131,,,,,,,,,,,,,,
Marcellus,8/5/2011,August,2011,0,131,0,131,,,,,,,,,,,,,,
Marcellus,8/12/2011,August,2011,0,134,0,134,,,,,,,,,,,,,,
Marcellus,8/19/2011,August,2011,0,129,0,129,,,,,,,,,,,,,,
Marcellus,8/26/2011,August,2011,0,131,0,131,,,,,,,,,,,,,,
Marcellus,9/2/2011,September,2011,0,131,0,131,,,,,,,,,,,,,,
Marcellus,9/9/2011,September,2011,0,132,0,132,,,,,,,,,,,,,,
Marcellus,9/16/2011,September,2011,0,137,0,137,,,,,,,,,,,,,,
Marcellus,9/23/2011,September,2011,0,132,0,132,,,,,,,,,,,,,,
Marcellus,9/30/2011,September,2011,0,134,0,134,,,,,,,,,,,,,,
Marcellus,10/7/2011,October,2011,0,136,0,136,,,,,,,,,,,,,,
Marcellus,10/14/2011,October,2011,0,139,0,139,,,,,,,,,,,,,,
Marcellus,10/21/2011,October,2011,0,140,0,140,,,,,,,,,,,,,,
Marcellus,10/28/2011,October,2011,0,141,0,141,,,,,,,,,,,,,,
Marcellus,11/4/2011,November,2011,0,137,0,137,,,,,,,,,,,,,,
Marcellus,11/11/2011,November,2011,0,134,0,134,,,,,,,,,,,,,,
Marcellus,11/18/2011,November,2011,0,134,0,134,,,,,,,,,,,,,,
Marcellus,11/25/2011,November,2011,0,136,0,136,,,,,,,,,,,,,,
Marcellus,12/2/2011,December,2011,0,135,0,135,,,,,,,,,,,,,,
Marcellus,12/9/2011,December,2011,0,136,0,136,,,,,,,,,,,,,,
Marcellus,12/16/2011,December,2011,1,136,0,137,,,,,,,,,,,,,,
Marcellus,12/23/2011,December,2011,1,134,0,135,,,,,,,,,,,,,,
Marcellus,12/30/2011,December,2011,1,139,0,140,,,,,,,,,,,,,,
Marcellus,1/6/2012,January,2012,1,138,0,139,,,,,,,,,,,,,,
Marcellus,1/13/2012,January,2012,0,141,0,141,,,,,,,,,,,,,,
Marcellus,1/20/2012,January,2012,0,143,0,143,,,,,,,,,,,,,,
Marcellus,1/27/2012,January,2012,0,141,0,141,,,,,,,,,,,,,,
Marcellus,2/3/2012,February,2012,0,141,0,141,,,,,,,,,,,,,,
Marcellus,2/10/2012,February,2012,0,139,0,139,,,,,,,,,,,,,,
Marcellus,2/17/2012,February,2012,0,137,0,137,,,,,,,,,,,,,,
Marcellus,2/24/2012,February,2012,0,134,0,134,,,,,,,,,,,,,,
Marcellus,3/2/2012,March,2012,0,133,0,133,,,,,,,,,,,,,,
Marcellus,3/9/2012,March,2012,0,128,0,128,,,,,,,,,,,,,,
Marcellus,3/16/2012,March,2012,0,128,0,128,,,,,,,,,,,,,,
Marcellus,3/23/2012,March,2012,0,124,0,124,,,,,,,,,,,,,,
Marcellus,3/30/2012,March,2012,0,126,0,126,,,,,,,,,,,,,,
Marcellus,4/5/2012,April,2012,0,121,0,121,,,,,,,,,,,,,,
Marcellus,4/13/2012,April,2012,0,120,0,120,,,,,,,,,,,,,,
Marcellus,4/20/2012,April,2012,0,120,0,120,,,,,,,,,,,,,,
Marcellus,4/27/2012,April,2012,0,114,0,114,,,,,,,,,,,,,,
Marcellus,5/4/2012,May,2012,0,112,0,112,,,,,,,,,,,,,,
Marcellus,5/11/2012,May,2012,1,112,0,113,,,,,,,,,,,,,,
Marcellus,5/18/2012,May,2012,0,112,0,112,,,,,,,,,,,,,,
Marcellus,5/25/2012,May,2012,0,107,0,107,,,,,,,,,,,,,,
Marcellus,6/1/2012,June,2012,0,103,0,103,,,,,,,,,,,,,,
